show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,latitude,longitude
s8,Movie,Sankofa,Haile Gerima,Afemo Omilami,Ghana,"September 24, 2021",1993,TV-MA,125 min,Dramas,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",8.0300284,-1.0800271
s8,Movie,Sankofa,Haile Gerima,Afemo Omilami,Ghana,"September 24, 2021",1993,TV-MA,125 min,Independent Movies,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",8.0300284,-1.0800271
s8,Movie,Sankofa,Haile Gerima,Afemo Omilami,Ghana,"September 24, 2021",1993,TV-MA,125 min,International Movies,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",8.0300284,-1.0800271
s8,Movie,Sankofa,Haile Gerima,Afemo Omilami,Burkina Faso,"September 24, 2021",1993,TV-MA,125 min,Dramas,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",12.0753083,-1.6880314
s8,Movie,Sankofa,Haile Gerima,Afemo Omilami,Burkina Faso,"September 24, 2021",1993,TV-MA,125 min,Independent Movies,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",12.0753083,-1.6880314
s8,Movie,Sankofa,Haile Gerima,Afemo Omilami,Burkina Faso,"September 24, 2021",1993,TV-MA,125 min,International Movies,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",12.0753083,-1.6880314
s8,Movie,Sankofa,Haile Gerima,Afemo Omilami,United Kingdom,"September 24, 2021",1993,TV-MA,125 min,Dramas,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",54.7023545,-3.2765753
s8,Movie,Sankofa,Haile Gerima,Afemo Omilami,United Kingdom,"September 24, 2021",1993,TV-MA,125 min,Independent Movies,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",54.7023545,-3.2765753
s8,Movie,Sankofa,Haile Gerima,Afemo Omilami,United Kingdom,"September 24, 2021",1993,TV-MA,125 min,International Movies,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",54.7023545,-3.2765753
s8,Movie,Sankofa,Haile Gerima,Afemo Omilami,Germany,"September 24, 2021",1993,TV-MA,125 min,Dramas,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",51.1638175,10.4478313
s8,Movie,Sankofa,Haile Gerima,Afemo Omilami,Germany,"September 24, 2021",1993,TV-MA,125 min,Independent Movies,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",51.1638175,10.4478313
s8,Movie,Sankofa,Haile Gerima,Afemo Omilami,Germany,"September 24, 2021",1993,TV-MA,125 min,International Movies,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",51.1638175,10.4478313
s8,Movie,Sankofa,Haile Gerima,Afemo Omilami,Ethiopia,"September 24, 2021",1993,TV-MA,125 min,Dramas,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",10.2116702,38.6521203
s8,Movie,Sankofa,Haile Gerima,Afemo Omilami,Ethiopia,"September 24, 2021",1993,TV-MA,125 min,Independent Movies,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",10.2116702,38.6521203
s8,Movie,Sankofa,Haile Gerima,Afemo Omilami,Ethiopia,"September 24, 2021",1993,TV-MA,125 min,International Movies,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",10.2116702,38.6521203
s8,Movie,Sankofa,Haile Gerima,Reggie Carter,United States,"September 24, 2021",1993,TV-MA,125 min,Dramas,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",39.7837304,-100.445882
s8,Movie,Sankofa,Haile Gerima,Reggie Carter,United States,"September 24, 2021",1993,TV-MA,125 min,Independent Movies,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",39.7837304,-100.445882
s8,Movie,Sankofa,Haile Gerima,Reggie Carter,United States,"September 24, 2021",1993,TV-MA,125 min,International Movies,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",39.7837304,-100.445882
s8,Movie,Sankofa,Haile Gerima,Reggie Carter,Ghana,"September 24, 2021",1993,TV-MA,125 min,Dramas,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",8.0300284,-1.0800271
s8,Movie,Sankofa,Haile Gerima,Reggie Carter,Ghana,"September 24, 2021",1993,TV-MA,125 min,Independent Movies,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",8.0300284,-1.0800271
s8,Movie,Sankofa,Haile Gerima,Reggie Carter,Ghana,"September 24, 2021",1993,TV-MA,125 min,International Movies,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",8.0300284,-1.0800271
s8,Movie,Sankofa,Haile Gerima,Reggie Carter,Burkina Faso,"September 24, 2021",1993,TV-MA,125 min,Dramas,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",12.0753083,-1.6880314
s8,Movie,Sankofa,Haile Gerima,Reggie Carter,Burkina Faso,"September 24, 2021",1993,TV-MA,125 min,Independent Movies,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",12.0753083,-1.6880314
s8,Movie,Sankofa,Haile Gerima,Reggie Carter,Burkina Faso,"September 24, 2021",1993,TV-MA,125 min,International Movies,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",12.0753083,-1.6880314
s8,Movie,Sankofa,Haile Gerima,Reggie Carter,United Kingdom,"September 24, 2021",1993,TV-MA,125 min,Dramas,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",54.7023545,-3.2765753
s8,Movie,Sankofa,Haile Gerima,Reggie Carter,United Kingdom,"September 24, 2021",1993,TV-MA,125 min,Independent Movies,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",54.7023545,-3.2765753
s8,Movie,Sankofa,Haile Gerima,Reggie Carter,United Kingdom,"September 24, 2021",1993,TV-MA,125 min,International Movies,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",54.7023545,-3.2765753
s8,Movie,Sankofa,Haile Gerima,Reggie Carter,Germany,"September 24, 2021",1993,TV-MA,125 min,Dramas,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",51.1638175,10.4478313
s8,Movie,Sankofa,Haile Gerima,Reggie Carter,Germany,"September 24, 2021",1993,TV-MA,125 min,Independent Movies,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",51.1638175,10.4478313
s8,Movie,Sankofa,Haile Gerima,Reggie Carter,Germany,"September 24, 2021",1993,TV-MA,125 min,International Movies,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",51.1638175,10.4478313
s8,Movie,Sankofa,Haile Gerima,Reggie Carter,Ethiopia,"September 24, 2021",1993,TV-MA,125 min,Dramas,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",10.2116702,38.6521203
s8,Movie,Sankofa,Haile Gerima,Reggie Carter,Ethiopia,"September 24, 2021",1993,TV-MA,125 min,Independent Movies,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",10.2116702,38.6521203
s8,Movie,Sankofa,Haile Gerima,Reggie Carter,Ethiopia,"September 24, 2021",1993,TV-MA,125 min,International Movies,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",10.2116702,38.6521203
s8,Movie,Sankofa,Haile Gerima,Mzuri,United States,"September 24, 2021",1993,TV-MA,125 min,Dramas,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",39.7837304,-100.445882
s8,Movie,Sankofa,Haile Gerima,Mzuri,United States,"September 24, 2021",1993,TV-MA,125 min,Independent Movies,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",39.7837304,-100.445882
s8,Movie,Sankofa,Haile Gerima,Mzuri,United States,"September 24, 2021",1993,TV-MA,125 min,International Movies,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",39.7837304,-100.445882
s8,Movie,Sankofa,Haile Gerima,Mzuri,Ghana,"September 24, 2021",1993,TV-MA,125 min,Dramas,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",8.0300284,-1.0800271
s8,Movie,Sankofa,Haile Gerima,Mzuri,Ghana,"September 24, 2021",1993,TV-MA,125 min,Independent Movies,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",8.0300284,-1.0800271
s8,Movie,Sankofa,Haile Gerima,Mzuri,Ghana,"September 24, 2021",1993,TV-MA,125 min,International Movies,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",8.0300284,-1.0800271
s8,Movie,Sankofa,Haile Gerima,Mzuri,Burkina Faso,"September 24, 2021",1993,TV-MA,125 min,Dramas,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",12.0753083,-1.6880314
s8,Movie,Sankofa,Haile Gerima,Mzuri,Burkina Faso,"September 24, 2021",1993,TV-MA,125 min,Independent Movies,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",12.0753083,-1.6880314
s8,Movie,Sankofa,Haile Gerima,Mzuri,Burkina Faso,"September 24, 2021",1993,TV-MA,125 min,International Movies,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",12.0753083,-1.6880314
s8,Movie,Sankofa,Haile Gerima,Mzuri,United Kingdom,"September 24, 2021",1993,TV-MA,125 min,Dramas,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",54.7023545,-3.2765753
s8,Movie,Sankofa,Haile Gerima,Mzuri,United Kingdom,"September 24, 2021",1993,TV-MA,125 min,Independent Movies,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",54.7023545,-3.2765753
s8,Movie,Sankofa,Haile Gerima,Mzuri,United Kingdom,"September 24, 2021",1993,TV-MA,125 min,International Movies,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",54.7023545,-3.2765753
s8,Movie,Sankofa,Haile Gerima,Mzuri,Germany,"September 24, 2021",1993,TV-MA,125 min,Dramas,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",51.1638175,10.4478313
s8,Movie,Sankofa,Haile Gerima,Mzuri,Germany,"September 24, 2021",1993,TV-MA,125 min,Independent Movies,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",51.1638175,10.4478313
s8,Movie,Sankofa,Haile Gerima,Mzuri,Germany,"September 24, 2021",1993,TV-MA,125 min,International Movies,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",51.1638175,10.4478313
s8,Movie,Sankofa,Haile Gerima,Mzuri,Ethiopia,"September 24, 2021",1993,TV-MA,125 min,Dramas,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",10.2116702,38.6521203
s8,Movie,Sankofa,Haile Gerima,Mzuri,Ethiopia,"September 24, 2021",1993,TV-MA,125 min,Independent Movies,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",10.2116702,38.6521203
s8,Movie,Sankofa,Haile Gerima,Mzuri,Ethiopia,"September 24, 2021",1993,TV-MA,125 min,International Movies,"On a photo shoot in Ghana, an American model slips back in time, becomes enslaved on a plantation and bears witness to the agony of her ancestral past.",10.2116702,38.6521203
